ECO_ID,m,p3AET,Tg,Tcc,REALM,BIOME,BIOME_NAME,ECO_NAME,biome2,wet,vegcover,woodycover,treecover,evergreen,altbiome
60227,0.256470889,249.1788177,26.18454742,16.144454,NT,2,Tropical and subtropical dry broadleaf forests,Sierra de la Laguna dry forests,tropical,0,99,90,60,0,114
60228,0.638165444,377.0646667,27.58412743,17.06025022,NT,2,Tropical and subtropical dry broadleaf forests,Sinaloan dry forests,tropical,0,99,90,60,0,114
60229,0.938385308,362.7662048,28.04743958,27.12357521,NT,2,Tropical and subtropical dry broadleaf forests,Sinú Valley dry forests,tropical,0,99,90,60,0,114
60230,0.886839271,372.0576782,26.11956596,22.84597301,NT,2,Tropical and subtropical dry broadleaf forests,Southern Pacific dry forests,tropical,0,99,90,60,0,114
60231,1.106528282,323.2010498,27.0053196,25.5551548,NT,2,Tropical and subtropical dry broadleaf forests,Trinidad and Tobago dry forests,tropical,0,99,90,60,0,114
60232,0.087604061,112.5,24.89791489,20.02210045,NT,2,Tropical and subtropical dry broadleaf forests,Tumbes-Piura dry forests,tropical,0,99,90,60,0,114
60233,0.993410528,358.3894653,26.88752937,21.45760155,NT,2,Tropical and subtropical dry broadleaf forests,Veracruz dry forests,tropical,0,99,90,60,0,114
60234,1.46974808,317.1656647,27.27989101,25.44005585,NT,2,Tropical and subtropical dry broadleaf forests,Windward Islands dry forests,tropical,0,99,90,60,0,114
60235,0.854886293,399.6434479,27.26259232,22.55852222,NT,2,Tropical and subtropical dry broadleaf forests,Yucatán dry forests,tropical,0,99,90,60,0,114
60301,1.18586117,331.6633301,27.10579586,20.65133286,NT,3,Tropical and subtropical coniferous forests,Bahamian pine forests,,0,100,85,85,1,210
60302,2.120034695,321.6604614,27.34456253,23.26760864,NT,3,Tropical and subtropical coniferous forests,Belizian pine forests,,0,100,85,85,1,210
60303,1.469980657,295.3622437,21.48985481,19.2559967,NT,3,Tropical and subtropical coniferous forests,Central American pine-oak forests,,0,100,85,85,1,410
60304,1.251557946,330.3856201,25.63879585,21.83407593,NT,3,Tropical and subtropical coniferous forests,Cuban pine forests,,0,100,85,85,1,210
60305,1.617325187,270.1758118,19.40269852,16.95527458,NT,3,Tropical and subtropical coniferous forests,Hispaniolan pine forests,,0,100,85,85,1,220
60306,2.599117279,301.6690674,26.27891731,24.04939079,NT,3,Tropical and subtropical coniferous forests,Miskito pine forests,,0.3,100,60,60,1,210
60307,0.45586729,277.4700317,21.58384705,13.29253435,NT,3,Tropical and subtropical coniferous forests,Sierra de la Laguna pine-oak forests,,0,100,75,75,1,220
60308,0.612502813,313.4374084,21.22043228,18.22569466,NT,3,Tropical and subtropical coniferous forests,Sierra Madre de Oaxaca pine-oak forests,,0,100,75,75,1,220
60309,0.853661478,323.4835205,22.06138039,16.72982705,NT,3,Tropical and subtropical coniferous forests,Sierra Madre del Sur pine-oak forests,,0,100,75,75,1,220
60310,1.106873989,253.0390015,15.9889164,9.048285484,NT,3,Tropical and subtropical coniferous forests,Trans-Mexican Volcanic Belt pine-oak forests,,0,100,75,75,1,220
60401,1.362321496,152.2859802,15.26938629,10.74614239,NT,4,Temperate broadleaf and mixed forests,Juan Fernandez Islands temperate forests,oceanic,0,100,95,95,0,133
60402,6.864018917,145.1000061,8.05410099,1.471419811,NT,4,Temperate broadleaf and mixed forests,Magellanic subpolar forests,oceanic,0,100,95,95,0,133
60404,2.507947206,160.9411469,12.25624371,2.475916862,NT,4,Temperate broadleaf and mixed forests,Valdivian temperate forests,oceanic,0,100,95,95,0,133
60701,0.350377142,222.8999939,24.5846138,11.44177246,NT,7,"Tropical and subtropical grasslands, savannas, and",Arid Chaco,,0,99,10,10,,410
60702,1.132531047,355.0598755,26.98408699,24.33323479,NT,7,"Tropical and subtropical grasslands, savannas, and",Beni savanna,,0.5,99,10,10,,410
60703,0.592808008,321.2874451,22.8286953,19.66808128,NT,7,"Tropical and subtropical grasslands, savannas, and",Campos Rupestres montane savanna,,0,99,10,10,,410
60704,1.133141637,335.6149292,24.25549316,20.81547928,NT,7,"Tropical and subtropical grasslands, savannas, and",Cerrado,,0,99,10,10,,410
60706,0.52665621,279.2999878,20.70284081,9.735209465,NT,7,"Tropical and subtropical grasslands, savannas, and",Córdoba montane savanna,,0,99,10,10,,410
60707,1.351538897,318.0126038,27.22550964,25.71173382,NT,7,"Tropical and subtropical grasslands, savannas, and",Guyanan savanna,,0,99,10,10,,410
60708,0.913795382,364.3381195,24.99841976,16.14153385,NT,7,"Tropical and subtropical grasslands, savannas, and",Humid Chaco,,0,99,10,10,,410
60709,1.329993188,317.2178955,27.64125347,26.01278591,NT,7,"Tropical and subtropical grasslands, savannas, and",Llanos,,0.3,99,10,10,,410
60710,1.52757597,327.7897339,22.19896889,13.19901562,NT,7,"Tropical and subtropical grasslands, savannas, and",Uruguayan savanna,,0,99,10,10,,410
60801,0.846949875,337.3522644,22.18874359,11.58826923,NT,8,"Temperate grasslands, savannas, and shrublands",Argentine Espinal,,0,99,0,0,,432
60802,0.221393973,85.1000061,18.88934326,5.699764729,NT,8,"Temperate grasslands, savannas, and shrublands",Argentine Monte,,0,99,0,0,,432
60803,1.037908852,294.6270599,19.95364285,9.200085163,NT,8,"Temperate grasslands, savannas, and shrublands",Humid Pampas,,0,99,0,0,,431
60804,0.770604342,86.84999847,9.070001602,0.631513655,NT,8,"Temperate grasslands, savannas, and shrublands",Patagonian grasslands,,0,99,0,0,,432
60805,0.307857588,50.97472572,13.13124895,2.188184619,NT,8,"Temperate grasslands, savannas, and shrublands",Patagonian steppe,,0,99,0,0,,432
60806,0.471995294,179.1999969,20.63568878,7.352516174,NT,8,"Temperate grasslands, savannas, and shrublands",Semi-arid Pampas,,0,99,0,0,,432
60901,0.87835145,280.9238892,17.96126556,9.643998146,NT,9,Flooded grasslands,Central Mexican wetlands,,1,99,0,0,,1000
60902,1.003781319,370.0055542,27.05348778,21.94606781,NT,9,Flooded grasslands,Cuban wetlands,,1,99,0,0,,1000
60903,0.477869302,263.5469971,28.27822304,25.19312859,NT,9,Flooded grasslands,Enriquillo wetlands,,1,99,0,0,,1000
60904,1.104284286,365.0108643,26.83333397,16.27917433,NT,9,Flooded grasslands,Everglades,,1,99,0,0,,1000
60905,1.02494657,301.7672729,25.76969147,23.65367126,NT,9,Flooded grasslands,Guayaquil flooded grasslands,,1,99,0,0,,1000
60906,1.107803464,327.574707,26.87929535,25.49845695,NT,9,Flooded grasslands,Orinoco wetlands,,1,99,0,0,,1000
60907,0.895955205,373.3005676,27.22664642,22.30836105,NT,9,Flooded grasslands,Pantanal,,1,99,0,0,,1000
60908,1.055526853,327.5,21.67267609,11.40765953,NT,9,Flooded grasslands,Paraná flooded savanna,,1,99,10,10,,1000
60909,1.161359191,353.2091675,23.85407066,13.9678297,NT,9,Flooded grasslands,Southern Cone Mesopotamian savanna,,1,99,10,10,,1000
61001,0.191616714,93.19999695,10.42074394,2.712339401,NT,10,Montane grasslands,Central Andean dry puna,,0,99,0,0,,610
61002,0.39265129,141.391098,7.861400127,1.508463502,NT,10,Montane grasslands,Central Andean puna,,0,99,0,0,,610
61003,1.708669424,150.2612,6.676407814,3.26248455,NT,10,Montane grasslands,Central Andean wet puna,,0,99,0,0,,610
61004,1.273406625,192.2338867,8.958378792,7.759640694,NT,10,Montane grasslands,Cordillera Central paramo,,0,99,10,0,,610
61005,1.734567642,143.9494629,7.513295174,6.408135414,NT,10,Montane grasslands,Cordillera de Merida paramo,,0,99,10,0,,610
61006,2.518120408,119.5992203,6.358531475,5.325754404,NT,10,Montane grasslands,Northern Andean paramo,,0,99,10,0,,610
61007,3.259717941,167.9660797,8.788256645,6.975214005,NT,10,Montane grasslands,Santa Marta paramo,,0,99,10,0,,610
61008,0.703904927,49.09999847,6.549460888,-1.170069337,NT,10,Montane grasslands,Southern Andean steppe,,0,99,0,0,,610
61009,2.178272486,172.1288452,7.83494091,2.598545074,NT,10,Montane grasslands,Zacatonal,,0,99,0,0,,610
61201,0.255572319,99.69850922,16.75382423,9.799155712,NT,12,Mediterranean scrub,Chilean matorral,,0,99,60,0,1,320
61301,1.010769844,328.6168823,26.7672081,25.01464272,NT,13,Deserts and xeric shrublands,Araya and Paria xeric scrub,,0,25,25,0,,510
61302,0.487943262,233.5704651,28.52581215,26.3266964,NT,13,Deserts and xeric shrublands,Aruba-Curacao-Bonaire cactus scrub,,0,25,25,0,,510
61303,0.007473611,7,16.68875217,11.85752726,NT,13,Deserts and xeric shrublands,Atacama desert,,0,25,25,0,,520
61304,0.629260719,289.8167419,24.93721008,22.28833199,NT,13,Deserts and xeric shrublands,Caatinga,,0,25,25,0,,510
61306,0.993889272,312.0047302,26.78381729,23.64419937,NT,13,Deserts and xeric shrublands,Cuban cactus scrub,,0,25,25,0,,510
61307,0.245798647,141.5,23.19724274,19.7545948,NT,13,Deserts and xeric shrublands,Galapagos Islands xeric scrub,,0,25,25,0,,520
61308,0.42288959,279.9843445,28.70329666,27.16044807,NT,13,Deserts and xeric shrublands,Guajira-Barranquilla xeric scrub,,0,25,25,0,,510
61309,0.840282619,328.1056519,26.00716877,25.1744957,NT,13,Deserts and xeric shrublands,La Costa xeric shrublands,,0,25,25,0,,510
61310,1.219983816,307.2547607,27.16101456,24.99246025,NT,13,Deserts and xeric shrublands,Leeward Islands xeric scrub,,0,25,25,0,,510
61312,0.884130299,310.7390137,24.38718796,22.14560127,NT,13,Deserts and xeric shrublands,Motagua Valley thornscrub,,0,60,60,0,,510
61313,0.725009322,277.1000061,25.02124214,23.62024879,NT,13,Deserts and xeric shrublands,Paraguana xeric scrub,,0,25,25,0,,510
61314,0.238326915,223.4394073,26.5741291,16.94092637,NT,13,Deserts and xeric shrublands,San Lucan xeric scrub,,0,25,25,0,,510
61315,0.063835144,63.79999924,19.6380291,15.59371281,NT,13,Deserts and xeric shrublands,Sechura desert,,0,25,25,0,,520
61316,0.483948678,244.5016479,16.63436651,9.691496849,NT,13,Deserts and xeric shrublands,Tehuacan Valley matorral,,0,60,60,0,,510
61317,1.717449903,301.0783081,26.48501587,24.17300415,NT,13,Deserts and xeric shrublands,Windward Islands xeric scrub,,0,25,25,0,,510
61401,1.458705485,347.5211792,27.3064537,21.6768589,NT,14,Mangroves,Alvarado mangroves,,1,99,95,60,1,1112
61402,2.102062225,287.7961426,27.00800705,25.53350067,NT,14,Mangroves,Amapa mangroves,,1,99,95,60,1,1112
61403,0.755755395,252.6634979,27.70499706,23.20071697,NT,14,Mangroves,Bahamian mangroves,,1,99,95,60,1,1112
61404,1.157367826,309.6549072,25.19311333,20.59947395,NT,14,Mangroves,Bahia mangroves,,1,99,95,60,1,1112
61405,2.93473506,306.3731689,26.64058495,23.29995537,NT,14,Mangroves,Belizean Coast mangroves,,1,99,95,60,1,1112
61407,2.570408106,302.9593506,26.18061829,25.34962654,NT,14,Mangroves,Bocas del Toro-San Bastimentos Island-San Blas mangroves,,1,99,95,60,1,1112
61408,0.955448538,355.0912781,28.247715,26.52271366,NT,14,Mangroves,Coastal Venezuelan mangroves,,1,99,95,60,1,1112
61409,4.562495708,297.5202026,26.04936409,25.57273483,NT,14,Mangroves,Esmeraldes/Chocó mangroves,,1,99,95,60,1,1112
61410,1.199201405,327.1264038,27.05937004,23.30624199,NT,14,Mangroves,Greater Antilles mangroves,,1,99,95,60,1,1112
61411,1.568814635,312.8230591,27.00372124,25.59538269,NT,14,Mangroves,Guianan mangroves,,1,99,95,60,1,1112
61412,1.154790699,375.2474213,27.71248913,26.7739954,NT,14,Mangroves,Gulf of Fonseca mangroves,,1,99,95,60,1,1112
61413,0.570095465,311.5777588,25.76437283,23.5319519,NT,14,Mangroves,Gulf of Guayaquil-Tumbes mangroves,,1,99,95,60,1,1112
61414,2.609320164,309.2185669,26.80612755,26.11681747,NT,14,Mangroves,Gulf of Panama mangroves,,1,99,95,60,1,1112
61415,2.121178627,297.1150665,23.6371069,17.04304123,NT,14,Mangroves,Ilha Grande mangroves,,1,99,95,60,1,1112
61416,1.700845242,308.2168884,27.33065414,25.1609211,NT,14,Mangroves,Lesser Antilles mangroves,,1,99,95,60,1,1112
61417,1.305280179,324.2681274,27.62496853,26.94996929,NT,14,Mangroves,Magdalena-Santa Marta mangroves,,1,99,95,60,1,1112
61418,0.513963401,299.1110229,25.15131378,23.46801186,NT,14,Mangroves,Manabi mangroves,,1,99,95,60,1,1112
61419,2.022344232,283.2657776,26.19730473,25.78936958,NT,14,Mangroves,Maranhao mangroves,,1,99,95,60,1,1112
61420,0.837734997,337.8974609,27.53260994,21.29436684,NT,14,Mangroves,Marismas Nacionales-San Blas mangroves,,1,99,95,60,1,1112
61421,1.103431582,351.3118286,27.50994492,23.50187683,NT,14,Mangroves,Mayan Corridor mangroves,,1,99,95,60,1,1112
61422,0.608678102,371.508606,27.69190407,25.85021019,NT,14,Mangroves,Mexican South Pacific Coast mangroves,,1,99,95,60,1,1112
61423,2.291656017,321.2772827,26.67027664,25.85355759,NT,14,Mangroves,Moist Pacific Coast mangroves,,1,99,95,60,1,1112
61424,2.391983032,293.1859741,26.0669632,24.50021172,NT,14,Mangroves,Mosquita-Nicaraguan Caribbean Coast mangroves,,1,99,95,60,1,1112
61425,1.352089763,344.4660339,26.21234703,25.12453651,NT,14,Mangroves,Northern Dry Pacific Coast mangroves,,1,99,95,60,1,1112
61426,2.705558062,320.7995911,27.40805817,24.30166245,NT,14,Mangroves,Northern Honduras mangroves,,1,99,95,60,1,1112
61427,2.079113483,303.3882751,26.12683487,25.58339882,NT,14,Mangroves,Para mangroves,,1,99,95,60,1,1112
61428,0.657196283,374.5354004,27.95057487,22.8964901,NT,14,Mangroves,Petenes mangroves,,1,99,95,60,1,1112
61429,0.012610049,17.15000057,24.46288681,19.50715351,NT,14,Mangroves,Piura mangroves,,1,99,95,60,1,1112
61430,0.723060668,359.5545044,27.16872787,22.30433083,NT,14,Mangroves,Rio Lagartos mangroves,,1,99,95,60,1,1112
61431,3.333170891,327.0193481,26.46615791,25.20762253,NT,14,Mangroves,Rio Negro-Rio San Sun mangroves,,1,99,95,60,1,1112
61432,1.634902239,300.541626,26.01911163,23.45983505,NT,14,Mangroves,Rio Piranhas mangroves,,1,99,95,60,1,1112
61433,1.22254312,284.7744446,26.44314766,23.15146446,NT,14,Mangroves,Rio Sao Francisco mangroves,,1,99,95,60,1,1112
61434,1.410002828,339.446991,26.78257942,25.64925957,NT,14,Mangroves,Southern Dry Pacific Coast mangroves,,1,99,95,60,1,1112
61435,0.986453384,376.6659546,27.84142017,26.71070862,NT,14,Mangroves,Tehuantepec-El Manchon mangroves,,1,99,95,60,1,1112
61436,1.363750517,315.8940277,26.92602921,25.53007507,NT,14,Mangroves,Trinidad mangroves,,1,99,95,60,1,1112
61437,1.075299859,384.0202942,28.20258713,23.35567474,NT,14,Mangroves,Usumacinta mangroves,,1,99,95,60,1,1112
70101,4.399950027,287.4944153,25.76460075,25.45875168,OC,1,Tropical and subtropical moist broadleaf forests,Carolines tropical moist forests,tropical,0,100,95,95,1,111
70105,3.014113188,293.208313,26.03442574,23.6762352,OC,1,Tropical and subtropical moist broadleaf forests,Fiji tropical moist forests,tropical,0,100,95,95,1,111
70106,2.857646942,266.1134338,20.43202019,17.73903847,OC,1,Tropical and subtropical moist broadleaf forests,Hawaii tropical moist forests,tropical,0.1,100,95,95,1,111
70108,1.719756126,274.4307404,23.53487968,22.07270908,OC,1,Tropical and subtropical moist broadleaf forests,Marquesas tropical moist forests,tropical,0,100,95,95,1,111
70109,1.48385179,283.5267334,26.85937119,19.65571785,OC,1,Tropical and subtropical moist broadleaf forests,Ogasawara subtropical moist forests,subtropical,0,100,95,95,1,111
70111,1.251004815,235.476593,22.45246887,18.19872665,OC,1,Tropical and subtropical moist broadleaf forests,Rapa Nui - Sala-y-Gomez subtropical broadleaf forests,subtropical,0,100,95,95,1,111
70112,3.314339638,284.2693329,26.27724934,25.11988449,OC,1,Tropical and subtropical moist broadleaf forests,Samoan tropical moist forests,tropical,0,100,95,95,1,111
70113,2.002839088,264.2804565,23.28007317,20.50738907,OC,1,Tropical and subtropical moist broadleaf forests,Society Islands tropical moist forests,tropical,0,100,95,95,1,111
70114,2.316245556,298.0252686,26.93687439,25.17889023,OC,1,Tropical and subtropical moist broadleaf forests,Tongan tropical moist forests,tropical,0,100,95,95,1,111
70201,2.327020168,303.7725525,26.9166832,24.1092701,OC,2,Tropical and subtropical dry broadleaf forests,Fiji tropical dry forests,tropical,0,99,90,60,0,114
70202,1.908887982,256.7133484,18.87819099,16.17192841,OC,2,Tropical and subtropical dry broadleaf forests,Hawaii tropical dry forests,tropical,0,99,90,60,1,114
70203,2.139814615,307.8858337,27.67174911,26.3550396,OC,2,Tropical and subtropical dry broadleaf forests,Marianas tropical dry forests,tropical,0,99,90,60,0,114
70204,2.534768343,300.7646179,26.8898468,26.57741547,OC,2,Tropical and subtropical dry broadleaf forests,Yap tropical dry forests,tropical,0,99,90,60,0,114
70701,1.850777745,136.208786,7.266088486,4.966373444,OC,7,"Tropical and subtropical grasslands, savannas, and",Hawaii tropical high shrublands,,0,99,60,10,1,610
70702,1.040178031,247.3601379,24.24799538,21.59684849,OC,7,"Tropical and subtropical grasslands, savannas, and",Hawaii tropical low shrublands,,0,99,60,10,1,610
80101,1.562277973,317.9881897,22.27508926,4.741707087,PA,1,Tropical and subtropical moist broadleaf forests,Gizhou Plateau broadleaf and mixed forests,tropical,0,100,95,95,1,120
80102,1.071378589,269.321106,19.54744339,6.82059288,PA,1,Tropical and subtropical moist broadleaf forests,Yunnan Plateau subtropical evergreen forests,subtropical,0,100,95,95,1,120
80401,1.519539356,213.738739,16.989851,3.03647995,PA,4,Temperate broadleaf and mixed forests,Appenine deciduous montane forests,oceanic,0,100,95,95,0,131
80402,1.38755846,173.8999939,14.90947533,4.725373745,PA,4,Temperate broadleaf and mixed forests,Atlantic mixed forests,oceanic,0,100,95,95,0.5,131
80403,2.206726313,183.4698639,18.32505512,12.20907116,PA,4,Temperate broadleaf and mixed forests,Azores temperate mixed forests,warm,0,100,95,95,0.5,120
80404,0.944786906,174.5016403,17.72675514,-0.815915108,PA,4,Temperate broadleaf and mixed forests,Balkan mixed forests,cold,0,100,95,95,0.5,131
80405,1.451614857,184.8000031,13.68353367,-1.089303374,PA,4,Temperate broadleaf and mixed forests,Baltic mixed forests,cold,0,100,95,95,0.5,131
80406,2.488057137,191.0965576,15.52062988,5.235993862,PA,4,Temperate broadleaf and mixed forests,Cantabrian mixed forests,oceanic,0,100,95,95,0.5,131
80407,0.450346082,120.3000031,19.87995911,3.170936584,PA,4,Temperate broadleaf and mixed forests,Caspian Hyrcanian mixed forests,warm,0,100,95,95,0.5,131
80408,1.399659395,224.4620972,11.23438168,-8.136190414,PA,4,Temperate broadleaf and mixed forests,Caucasus mixed forests,cold,0,100,95,95,0.5,131
80409,2.372828603,195.4154816,12.68960667,3.820604801,PA,4,Temperate broadleaf and mixed forests,Celtic broadleaf forests,oceanic,0,100,95,95,0,131
80410,0.543866009,130.25,17.15170097,-1.786889076,PA,4,Temperate broadleaf and mixed forests,Central Anatolian steppe and woodlands,cold,0,100,60,60,0,230
80411,0.806460023,267.0256958,17.69316101,-12.03792572,PA,4,Temperate broadleaf and mixed forests,Central China loess plateau mixed forests,cold,0,100,95,95,0.5,131
80412,1.238016844,221.5000153,14.39274025,-5.78008461,PA,4,Temperate broadleaf and mixed forests,Central European mixed forests,cold,0,100,95,95,0.5,131
80413,1.885243535,292.0387878,19.00445938,-7.39481926,PA,4,Temperate broadleaf and mixed forests,Central Korean deciduous forests,cold,0,100,95,95,0,131
80414,1.846702695,262.585022,13.82474136,-26.18117142,PA,4,Temperate broadleaf and mixed forests,Changbai Mountains mixed forests,cold,0,100,95,95,0.5,131
80415,1.535727024,326.2961426,23.57328033,3.285692453,PA,4,Temperate broadleaf and mixed forests,Changjiang Plain evergreen forests,warm,0,100,95,95,1,120
80416,1.420506239,199.3500061,18.34159946,-0.055779457,PA,4,Temperate broadleaf and mixed forests,Crimean Submediterranean forest complex,cold,0,100,95,95,0,131
80417,1.525791049,337.8842926,23.10501671,4.983126163,PA,4,Temperate broadleaf and mixed forests,Daba Mountains evergreen forests,warm,0,100,95,95,1,120
80418,2.418790817,214.4201355,13.11466312,-1.920902252,PA,4,Temperate broadleaf and mixed forests,Dinaric Mountains mixed forests,cold,0,100,95,95,0.5,131
80419,1.184579253,191.2000122,14.52186775,-12.88866806,PA,4,Temperate broadleaf and mixed forests,East European forest steppe,cold,0,100,60,60,0,131
80420,0.734362811,148.9945526,19.92581749,-2.840894699,PA,4,Temperate broadleaf and mixed forests,Eastern Anatolian deciduous forests,cold,0,100,95,95,0,131
80421,1.519149899,160.8999939,13.82795525,3.921523571,PA,4,Temperate broadleaf and mixed forests,English Lowlands beech forests,oceanic,0,100,95,95,0,131
80422,0.998851776,159.9499969,17.91920567,2.530901432,PA,4,Temperate broadleaf and mixed forests,Euxine-Colchic broadleaf forests,warm,0,100,95,95,0,131
80423,2.484415412,233.1211243,14.63878632,-9.908025742,PA,4,Temperate broadleaf and mixed forests,Hokkaido deciduous forests,cold,0,100,95,95,0,131
80424,0.87390396,292.9613647,22.31023502,-4.674578667,PA,4,Temperate broadleaf and mixed forests,Huang He Plain mixed forests,cold,0,100,95,95,0.5,131
80425,1.040591717,146.0439148,17.32463074,11.96994686,PA,4,Temperate broadleaf and mixed forests,Madeira evergreen forests,warm,0,100,95,95,1,120
80426,1.329889357,271.6543884,14.23393965,-29.13632202,PA,4,Temperate broadleaf and mixed forests,Manchurian mixed forests,cold,0,100,95,95,0.5,131
80427,3.263410449,290.446167,20.23149872,1.108520627,PA,4,Temperate broadleaf and mixed forests,Nihonkai evergreen forests,warm,0,100,95,95,1,120
80428,3.25024271,258.0483093,16.52764893,-4.38286972,PA,4,Temperate broadleaf and mixed forests,Nihonkai montane deciduous forests,cold,0,100,95,95,0,131
80429,3.763539314,210.5214539,12.53255987,4.294798374,PA,4,Temperate broadleaf and mixed forests,North Atlantic moist mixed forests,oceanic,0,100,95,95,0.5,131
80430,0.912786901,277.6143494,17.71631622,-21.8743515,PA,4,Temperate broadleaf and mixed forests,Northeast China Plain deciduous forests,cold,0,100,95,95,0,131
80431,1.172877908,232.7999878,16.28393173,-2.459457397,PA,4,Temperate broadleaf and mixed forests,Pannonian mixed forests,cold,0,100,95,95,0.5,131
80432,1.239983439,208.9143829,19.39066887,1.902932167,PA,4,Temperate broadleaf and mixed forests,Po Basin mixed forests,warm,0,100,95,95,0.5,131
80433,4.232038498,198.4713745,8.7207551,-2.92427063,PA,4,Temperate broadleaf and mixed forests,Pyrenees conifer and mixed forests,cold,0,100,95,95,0.5,131
80434,1.154568553,281.8211975,19.45839882,-3.087083817,PA,4,Temperate broadleaf and mixed forests,Qin Ling Mountains deciduous forests,cold,0,100,95,95,0,131
80435,1.027075529,221.3000031,16.57047653,-1.387788773,PA,4,Temperate broadleaf and mixed forests,Rodope montane mixed forests,cold,0,100,95,95,0.5,131
80436,1.552645445,210.3999939,12.69309807,-11.83884621,PA,4,Temperate broadleaf and mixed forests,Sarmatic mixed forests,cold,0,100,95,95,0.5,131
80437,1.441057146,326.1265106,23.45896912,6.638792992,PA,4,Temperate broadleaf and mixed forests,Sichuan Basin evergreen broadleaf forests,warm,0,100,95,95,1,120
80438,3.757591248,174.234024,10.21769238,-9.801763535,PA,4,Temperate broadleaf and mixed forests,South Sakhalin-Kurile mixed forests,cold,0,100,95,95,0.5,131
80439,2.06750536,290.5245361,21.14065933,-1.036136627,PA,4,Temperate broadleaf and mixed forests,Southern Korea evergreen forests,cold,0,100,95,95,1,120
80440,2.757739186,287.3728943,21.30251217,2.255784988,PA,4,Temperate broadleaf and mixed forests,Taiheiyo evergreen forests,warm,0,100,95,95,1,120
80441,3.074178934,268.3530731,18.6521244,-1.313211441,PA,4,Temperate broadleaf and mixed forests,Taiheiyo montane deciduous forests,cold,0,100,95,95,0,131
80442,0.033050209,20.64999962,21.69279575,-16.86696815,PA,4,Temperate broadleaf and mixed forests,Tarim Basin deciduous forests and steppe,cold,0,100,60,60,0,131
80443,1.664037943,256.3757935,13.24947071,-28.33154678,PA,4,Temperate broadleaf and mixed forests,Ussuri broadleaf and mixed forests,cold,0,100,95,95,0.5,131
80444,1.106563628,184.6999969,11.75376654,-26.78597641,PA,4,Temperate broadleaf and mixed forests,Western Siberian hemiboreal forests,cold,0,100,95,95,0,131
80445,1.560958505,239.0471497,14.18434048,-1.065600157,PA,4,Temperate broadleaf and mixed forests,Western European broadleaf forests,cold,0,100,95,95,0,131
80446,0.31629622,129.2773132,20.18803406,-1.601629257,PA,4,Temperate broadleaf and mixed forests,Zagros Mountains forest steppe,cold,0,100,60,60,0,131
80501,3.232675552,218.9700165,11.42745829,-5.1105299,PA,5,Temperate coniferous forests,Alps conifer and mixed forests,cold,0,100,95,95,1,140
80502,0.384059757,92.15000153,7.817804337,-29.9673233,PA,5,Temperate coniferous forests,Altai montane forest and forest steppe,cold,0,100,60,60,1,140
80503,3.313999653,197.1210632,10.3011179,1.703885794,PA,5,Temperate coniferous forests,Caledon conifer forests,oceanic,0,100,95,95,1,140
80504,1.504329562,244.4751892,13.24347448,-6.945748329,PA,5,Temperate coniferous forests,Carpathian montane forests,cold,0,100,95,95,1,140
80505,1.319286466,251.8940735,10.0930891,-41.06480789,PA,5,Temperate coniferous forests,Da Hinggan-Dzhagdy Mountains conifer forests,cold,0,100,95,95,1,140
80506,0.426902115,87.88205719,17.7654705,-11.76062012,PA,5,Temperate coniferous forests,East Afghan montane conifer forests,cold,0,100,95,95,1,140
80507,0.365628809,85.99507141,15.64473057,-6.740253448,PA,5,Temperate coniferous forests,Elburz Range forest steppe,cold,0,100,60,60,1,140
80508,0.266727895,114.25,18.02076626,-15.62212563,PA,5,Temperate coniferous forests,Helanshan montane conifer forests,cold,0,100,95,95,1,131
80509,1.161424279,242.6552353,12.10965872,-8.247414589,PA,5,Temperate coniferous forests,Hengduan Mountains subalpine conifer forests,cold,0,100,95,95,1,140
80510,2.777269125,231.5983276,13.89729691,-13.21710587,PA,5,Temperate coniferous forests,Hokkaido montane conifer forests,cold,0,100,95,95,1,131
80511,4.78549099,217.001358,11.83377457,-10.42516327,PA,5,Temperate coniferous forests,Honshu alpine conifer forests,cold,0,100,95,95,1,140
80512,0.646862149,158.6000061,7.490200043,-36.49146652,PA,5,Temperate coniferous forests,Khangai Mountains conifer forests,cold,0,100,95,95,1,140
80513,0.562296271,118.983345,15.71927834,0.633406639,PA,5,Temperate coniferous forests,Mediterranean conifer and mixed forests,oceanic,0,100,95,95,1,131
80514,2.31342864,139.3400574,4.431996822,-18.20016479,PA,5,Temperate coniferous forests,Northeastern Himalayan subalpine conifer forests,cold,0,100,95,95,1,140
80515,0.731446028,153.7360077,13.9359293,-3.203590393,PA,5,Temperate coniferous forests,Northern Anatolian conifer and deciduous forests,cold,0,100,95,95,0.5,131
80516,1.47532022,231.3845825,13.37317562,-3.567163467,PA,5,Temperate coniferous forests,Nujiang Langcang Gorge alpine conifer and mixed forests,cold,0,100,95,95,1,140
80517,1.395105362,230.9770813,8.458827972,-19.70845413,PA,5,Temperate coniferous forests,Qilian Mountains conifer forests,cold,0,100,95,95,1,140
80518,1.377445459,269.1604309,16.51135683,-0.491521835,PA,5,Temperate coniferous forests,Qionglai-Minshan conifer forests,cold,0,100,95,95,1,140
80519,1.453950763,213.174408,7.094443321,-34.7318573,PA,5,Temperate coniferous forests,Sayan montane conifer forests,cold,0,100,95,95,1,140
80520,5.56671834,182.6930542,11.15945435,-0.82749936,PA,5,Temperate coniferous forests,Scandinavian coastal conifer forests,cold,0,100,95,95,1,140
